date,crop_year,commod_sub,round,place,production,percent,commod_gr,commod
2002-10-31,2545/46,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,694264.0,16.3,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2002-10-31,2545/46,มันสำปะหลัง,ทั้งปี,ประเทศ,727304.0,3.69,พืชไร่,มันสำปะหลัง
2002-10-31,2545/46,กาแฟ,ทั้งปี,ประเทศ,272.0,0.5,พืชยืนต้น,กาแฟ
2002-10-31,2545/46,หอมแดง,ทั้งปี,ประเทศ,2568.0,1.4815156689897078,พืชผัก,หอมแดง
2002-10-31,2545/46,หอมหัวใหญ่,ทั้งปี,ประเทศ,21.0,0.06,พืชผัก,หอมหัวใหญ่
2002-10-31,2545/46,มันฝรั่ง,ทั้งปี,ประเทศ,670.0,0.77,พืชผัก,มันฝรั่ง
2002-11-30,2544/45,ข้าวนาปรัง,นาปรัง,ประเทศ,0.0,0.0,พืชไร่,ข้าว
2002-11-30,2544/45,สับปะรดโรงงาน,ทั้งปี,ประเทศ,136914.17151570797,7.873911497867132,พืชไร่,สับปะรดโรงงาน
2002-11-30,2544/45,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,278496.0,6.96,พืชยืนต้น,ปาล์มน้ำมัน
2002-11-30,2544/45,ยางพารา,ทั้งปี,ประเทศ,198160.0,7.53,พืชยืนต้น,ยางพารา
2002-11-30,2544/45,ลำไย,ทั้งปี,ประเทศ,1804.0,0.42,ไม้ผล,ลำไย
2002-11-30,2544/45,ทุเรียน,ทั้งปี,ประเทศ,5873.0,0.61,ไม้ผล,ทุเรียน
2002-11-30,2544/45,สุกร,ทั้งปี,ประเทศ,968635.0,8.91,ปศุสัตว์,สุกร
2002-11-30,2544/45,ไก่เนื้อ,ทั้งปี,ประเทศ,58967940.0,5.65491,ปศุสัตว์,ไก่เนื้อ
2002-11-30,2544/45,ไข่ไก่,ทั้งปี,ประเทศ,698432.0,7.79,ปศุสัตว์,ไข่ไก่
2002-11-30,2545/46,ข้าวนาปี,นาปี,ประเทศ,9521657.0,43.65,พืชไร่,ข้าว
2002-11-30,2545/46,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,628671.0,14.76,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2002-11-30,2545/46,มันสำปะหลัง,ทั้งปี,ประเทศ,2072140.0,10.51,พืชไร่,มันสำปะหลัง
2002-11-30,2545/46,กาแฟ,ทั้งปี,ประเทศ,110.0,0.2,พืชยืนต้น,กาแฟ
2002-11-30,2545/46,กระเทียม,ทั้งปี,ประเทศ,0.0,0.0,พืชผัก,กระเทียม
2002-11-30,2545/46,หอมแดง,ทั้งปี,ประเทศ,13832.0,7.979877232657959,พืชผัก,หอมแดง
2002-11-30,2545/46,หอมหัวใหญ่,ทั้งปี,ประเทศ,572.0,1.51,พืชผัก,หอมหัวใหญ่
2002-11-30,2545/46,มันฝรั่ง,ทั้งปี,ประเทศ,4209.0,4.85,พืชผัก,มันฝรั่ง
2002-12-31,2544/45,สับปะรดโรงงาน,ทั้งปี,ประเทศ,74175.9014319946,4.2658438982923945,พืชไร่,สับปะรดโรงงาน
2002-12-31,2544/45,ปาล์มน้ำมัน,ทั้งปี,ประเทศ,244084.0,6.1,พืชยืนต้น,ปาล์มน้ำมัน
2002-12-31,2544/45,ยางพารา,ทั้งปี,ประเทศ,260529.0,9.9,พืชยืนต้น,ยางพารา
2002-12-31,2544/45,ลำไย,ทั้งปี,ประเทศ,4854.0,1.13,ไม้ผล,ลำไย
2002-12-31,2544/45,ทุเรียน,ทั้งปี,ประเทศ,5199.0,0.54,ไม้ผล,ทุเรียน
2002-12-31,2544/45,สุกร,ทั้งปี,ประเทศ,940722.0,8.65,ปศุสัตว์,สุกร
2002-12-31,2544/45,ไก่เนื้อ,ทั้งปี,ประเทศ,69254385.0,6.64136,ปศุสัตว์,ไก่เนื้อ
2002-12-31,2544/45,ไข่ไก่,ทั้งปี,ประเทศ,700053.0,7.81,ปศุสัตว์,ไข่ไก่
2002-12-31,2545/46,ข้าวนาปี,นาปี,ประเทศ,7489440.0,34.32,พืชไร่,ข้าว
2002-12-31,2545/46,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,899136.0,21.11,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2002-12-31,2545/46,มันสำปะหลัง,ทั้งปี,ประเทศ,1501669.0,7.62,พืชไร่,มันสำปะหลัง
2002-12-31,2545/46,กาแฟ,ทั้งปี,ประเทศ,1236.0,2.29,พืชยืนต้น,กาแฟ
2002-12-31,2545/46,กระเทียม,ทั้งปี,ประเทศ,11.0,0.01,พืชผัก,กระเทียม
2002-12-31,2545/46,หอมแดง,ทั้งปี,ประเทศ,3686.0,2.1265057460654453,พืชผัก,หอมแดง
2002-12-31,2545/46,หอมหัวใหญ่,ทั้งปี,ประเทศ,1259.0,3.32,พืชผัก,หอมหัวใหญ่
2002-12-31,2545/46,มันฝรั่ง,ทั้งปี,ประเทศ,2509.0,2.89,พืชผัก,มันฝรั่ง
2003-01-31,2545/46,ข้าวนาปี,นาปี,ประเทศ,1083089.0,4.96,พืชไร่,ข้าว
2003-01-31,2545/46,ข้าวโพดเลี้ยงสัตว์,ทั้งปี,ประเทศ,140131.0,3.29,พืชไร่,ข้าวโพดเลี้ยงสัตว์
