date,commod_sub,place,priceF_m_baht_100p,priceF_m_baht_kg,priceF_m_baht_ton,commod_gr,commod
2010-05-31,เงาะ,ประเทศ,,10.19,10190.0,ไม้ผล,เงาะ
2010-05-31,ลองกอง,ประเทศ,,21.32,21320.0,ไม้ผล,ลองกอง
2010-05-31,ปาล์มน้ำมัน,ประเทศ,,3.38,3380.0,พืชยืนต้น,ปาล์มน้ำมัน
2010-05-31,มังคุด,ประเทศ,,10.59,10590.0,ไม้ผล,มังคุด
2010-05-31,ลำไย,ประเทศ,,32.43,32430.0,ไม้ผล,ลำไย
2010-06-30,ข้าวหอมมะลิ,ประเทศ,,12.803,12803.0,พืชไร่,ข้าว
2010-06-30,ข้าวเจ้าอื่น,ประเทศ,,7.985,7985.0,พืชไร่,ข้าว
2010-06-30,ข้าวเหนียว,ประเทศ,,12.277,12277.0,พืชไร่,ข้าว
2010-06-30,ข้าวนาปี,ประเทศ,,7.585,7585.0,พืชไร่,ข้าว
2010-06-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.47,8470.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2010-06-30,มันสำปะหลัง,ประเทศ,,2.28,2280.0,พืชไร่,มันสำปะหลัง
2010-06-30,สับปะรดโรงงาน,ประเทศ,,5.84,5840.0,พืชไร่,สับปะรดโรงงาน
2010-06-30,มะพร้าว,ประเทศ,582.0,4.656,4656.0,พืชยืนต้น,มะพร้าว
2010-06-30,ยางพารา,ประเทศ,,105.0,105000.0,พืชยืนต้น,ยางพารา
2010-06-30,หอมแดง,ประเทศ,,36.17,36170.0,พืชผัก,หอมแดง
2010-06-30,สุกร,ประเทศ,,62.43,62430.0,ปศุสัตว์,สุกร
2010-06-30,ไก่เนื้อ,ประเทศ,,45.31,45310.0,ปศุสัตว์,ไก่เนื้อ
2010-06-30,ไข่ไก่,ประเทศ,275.0,2.2,2200.0,ปศุสัตว์,ไข่ไก่
2010-06-30,ข้าวนาปรัง,ประเทศ,,7.956,7956.0,พืชไร่,ข้าว
2010-06-30,ทุเรียน,ประเทศ,,27.84,27840.0,ไม้ผล,ทุเรียน
2010-06-30,เงาะ,ประเทศ,,12.77,12770.0,ไม้ผล,เงาะ
2010-06-30,ลองกอง,ประเทศ,,23.98,23980.0,ไม้ผล,ลองกอง
2010-06-30,ปาล์มน้ำมัน,ประเทศ,,3.86,3860.0,พืชยืนต้น,ปาล์มน้ำมัน
2010-06-30,มังคุด,ประเทศ,,12.67,12670.0,ไม้ผล,มังคุด
2010-06-30,ลำไย,ประเทศ,,31.36,31360.0,ไม้ผล,ลำไย
2010-07-31,ข้าวหอมมะลิ,ประเทศ,,13.125,13125.0,พืชไร่,ข้าว
2010-07-31,ข้าวเจ้าอื่น,ประเทศ,,8.151,8151.0,พืชไร่,ข้าว
2010-07-31,ข้าวเหนียว,ประเทศ,,14.079,14079.0,พืชไร่,ข้าว
2010-07-31,ข้าวนาปี,ประเทศ,,7.751,7751.0,พืชไร่,ข้าว
2010-07-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.74,8740.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2010-07-31,มันสำปะหลัง,ประเทศ,,2.61,2610.0,พืชไร่,มันสำปะหลัง
2010-07-31,สับปะรดโรงงาน,ประเทศ,,6.12,6120.0,พืชไร่,สับปะรดโรงงาน
2010-07-31,มะพร้าว,ประเทศ,565.0,4.52,4520.0,พืชยืนต้น,มะพร้าว
2010-07-31,ยางพารา,ประเทศ,,99.71,99710.0,พืชยืนต้น,ยางพารา
2010-07-31,หอมแดง,ประเทศ,,40.98,40980.0,พืชผัก,หอมแดง
2010-07-31,สุกร,ประเทศ,,62.46,62460.0,ปศุสัตว์,สุกร
2010-07-31,ไก่เนื้อ,ประเทศ,,44.94,44940.0,ปศุสัตว์,ไก่เนื้อ
2010-07-31,ไข่ไก่,ประเทศ,284.0,2.272,2272.0,ปศุสัตว์,ไข่ไก่
2010-07-31,ข้าวนาปรัง,ประเทศ,,8.189,8189.0,พืชไร่,ข้าว
2010-07-31,ทุเรียน,ประเทศ,,22.7,22700.0,ไม้ผล,ทุเรียน
2010-07-31,เงาะ,ประเทศ,,19.13,19130.0,ไม้ผล,เงาะ
2010-07-31,ลองกอง,ประเทศ,,23.99,23990.0,ไม้ผล,ลองกอง
2010-07-31,ปาล์มน้ำมัน,ประเทศ,,4.08,4080.0,พืชยืนต้น,ปาล์มน้ำมัน
2010-07-31,มังคุด,ประเทศ,,16.12,16120.000000000002,ไม้ผล,มังคุด
2010-07-31,ลำไย,ประเทศ,,26.37,26370.0,ไม้ผล,ลำไย
2010-08-31,ข้าวหอมมะลิ,ประเทศ,,13.528,13528.0,พืชไร่,ข้าว
2010-08-31,ข้าวเจ้าอื่น,ประเทศ,,8.306,8306.0,พืชไร่,ข้าว
2010-08-31,ข้าวเหนียว,ประเทศ,,15.655,15655.0,พืชไร่,ข้าว
2010-08-31,ข้าวนาปี,ประเทศ,,7.906,7906.0,พืชไร่,ข้าว
2010-08-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.34,8340.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2010-08-31,มันสำปะหลัง,ประเทศ,,2.95,2950.0,พืชไร่,มันสำปะหลัง
2010-08-31,สับปะรดโรงงาน,ประเทศ,,6.21,6210.0,พืชไร่,สับปะรดโรงงาน
2010-08-31,มะพร้าว,ประเทศ,572.0,4.576,4576.0,พืชยืนต้น,มะพร้าว
2010-08-31,ยางพารา,ประเทศ,,96.84,96840.0,พืชยืนต้น,ยางพารา
2010-08-31,หอมแดง,ประเทศ,,24.93,24930.0,พืชผัก,หอมแดง
2010-08-31,สุกร,ประเทศ,,62.12,62120.0,ปศุสัตว์,สุกร
2010-08-31,ไก่เนื้อ,ประเทศ,,42.85,42850.0,ปศุสัตว์,ไก่เนื้อ
2010-08-31,ไข่ไก่,ประเทศ,278.0,2.224,2224.0,ปศุสัตว์,ไข่ไก่
2010-08-31,ข้าวนาปรัง,ประเทศ,,8.22,8220.0,พืชไร่,ข้าว
2010-08-31,ทุเรียน,ประเทศ,,19.43,19430.0,ไม้ผล,ทุเรียน
2010-08-31,เงาะ,ประเทศ,,14.58,14580.0,ไม้ผล,เงาะ
2010-08-31,ลองกอง,ประเทศ,,18.31,18310.0,ไม้ผล,ลองกอง
2010-08-31,ปาล์มน้ำมัน,ประเทศ,,4.53,4530.0,พืชยืนต้น,ปาล์มน้ำมัน
2010-08-31,มังคุด,ประเทศ,,10.01,10010.0,ไม้ผล,มังคุด
2010-08-31,ลำไย,ประเทศ,,28.39,28390.0,ไม้ผล,ลำไย
2010-09-30,ข้าวหอมมะลิ,ประเทศ,,13.895,13895.0,พืชไร่,ข้าว
2010-09-30,ข้าวเจ้าอื่น,ประเทศ,,8.492,8492.0,พืชไร่,ข้าว
2010-09-30,ข้าวเหนียว,ประเทศ,,15.818,15818.0,พืชไร่,ข้าว
2010-09-30,ข้าวนาปี,ประเทศ,,8.092,8092.0,พืชไร่,ข้าว
2010-09-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.09,8090.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2010-09-30,มันสำปะหลัง,ประเทศ,,2.55,2550.0,พืชไร่,มันสำปะหลัง
2010-09-30,สับปะรดโรงงาน,ประเทศ,,5.69,5690.0,พืชไร่,สับปะรดโรงงาน
2010-09-30,มะพร้าว,ประเทศ,619.0,4.952,4952.0,พืชยืนต้น,มะพร้าว
2010-09-30,ยางพารา,ประเทศ,,99.37,99370.0,พืชยืนต้น,ยางพารา
2010-09-30,หอมแดง,ประเทศ,,32.25,32250.0,พืชผัก,หอมแดง
2010-09-30,สุกร,ประเทศ,,60.65,60650.0,ปศุสัตว์,สุกร
2010-09-30,ไก่เนื้อ,ประเทศ,,42.13,42130.0,ปศุสัตว์,ไก่เนื้อ
2010-09-30,ไข่ไก่,ประเทศ,272.0,2.176,2176.0,ปศุสัตว์,ไข่ไก่
2010-09-30,ข้าวนาปรัง,ประเทศ,,8.193,8193.0,พืชไร่,ข้าว
2010-09-30,ทุเรียน,ประเทศ,,35.44,35440.0,ไม้ผล,ทุเรียน
2010-09-30,เงาะ,ประเทศ,,13.15,13150.0,ไม้ผล,เงาะ
2010-09-30,ลองกอง,ประเทศ,,12.28,12280.0,ไม้ผล,ลองกอง
2010-09-30,ปาล์มน้ำมัน,ประเทศ,,4.83,4830.0,พืชยืนต้น,ปาล์มน้ำมัน
2010-09-30,มังคุด,ประเทศ,,15.18,15180.0,ไม้ผล,มังคุด
2010-10-31,ข้าวหอมมะลิ,ประเทศ,,14.07,14070.0,พืชไร่,ข้าว
2010-10-31,ข้าวเจ้าอื่น,ประเทศ,,8.184,8184.0,พืชไร่,ข้าว
2010-10-31,ข้าวเหนียว,ประเทศ,,16.102,16102.0,พืชไร่,ข้าว
2010-10-31,ข้าวนาปี,ประเทศ,,7.784,7784.0,พืชไร่,ข้าว
2010-10-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.89,7890.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2010-10-31,มันสำปะหลัง,ประเทศ,,2.4,2400.0,พืชไร่,มันสำปะหลัง
2010-10-31,สับปะรดโรงงาน,ประเทศ,,5.77,5770.0,พืชไร่,สับปะรดโรงงาน
2010-10-31,มะพร้าว,ประเทศ,654.0,5.232,5232.0,พืชยืนต้น,มะพร้าว
2010-10-31,ยางพารา,ประเทศ,,102.0,102000.0,พืชยืนต้น,ยางพารา
2010-10-31,หอมแดง,ประเทศ,,42.68,42680.0,พืชผัก,หอมแดง
2010-10-31,สุกร,ประเทศ,,57.93,57930.0,ปศุสัตว์,สุกร
2010-10-31,ไก่เนื้อ,ประเทศ,,41.71,41710.0,ปศุสัตว์,ไก่เนื้อ
2010-10-31,ไข่ไก่,ประเทศ,265.0,2.12,2120.0,ปศุสัตว์,ไข่ไก่
2010-10-31,ข้าวนาปรัง,ประเทศ,,8.2,8200.0,พืชไร่,ข้าว
2010-10-31,ทุเรียน,ประเทศ,,48.13,48130.0,ไม้ผล,ทุเรียน
2010-10-31,เงาะ,ประเทศ,,14.64,14640.0,ไม้ผล,เงาะ
2010-10-31,ลองกอง,ประเทศ,,13.16,13160.0,ไม้ผล,ลองกอง
2010-10-31,ปาล์มน้ำมัน,ประเทศ,,5.17,5170.0,พืชยืนต้น,ปาล์มน้ำมัน
2010-10-31,มังคุด,ประเทศ,,20.0,20000.0,ไม้ผล,มังคุด
2010-11-30,ข้าวหอมมะลิ,ประเทศ,,13.184,13184.0,พืชไร่,ข้าว
2010-11-30,ข้าวเจ้าอื่น,ประเทศ,,8.229,8229.0,พืชไร่,ข้าว
2010-11-30,ข้าวเหนียว,ประเทศ,,15.597,15597.0,พืชไร่,ข้าว
2010-11-30,ข้าวนาปี,ประเทศ,,7.829,7829.0,พืชไร่,ข้าว
2010-11-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,7.94,7940.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2010-11-30,มันสำปะหลัง,ประเทศ,,2.57,2570.0,พืชไร่,มันสำปะหลัง
2010-11-30,สับปะรดโรงงาน,ประเทศ,,5.75,5750.0,พืชไร่,สับปะรดโรงงาน
2010-11-30,มะพร้าว,ประเทศ,815.0,6.52,6520.0,พืชยืนต้น,มะพร้าว
2010-11-30,ยางพารา,ประเทศ,,113.0,113000.0,พืชยืนต้น,ยางพารา
2010-11-30,กาแฟ,ประเทศ,,59.0,59000.0,พืชยืนต้น,กาแฟ
2010-11-30,หอมแดง,ประเทศ,,46.86,46860.0,พืชผัก,หอมแดง
2010-11-30,หอมหัวใหญ่,ประเทศ,,14.5,14500.0,พืชผัก,หอมหัวใหญ่
2010-11-30,สุกร,ประเทศ,,56.93,56930.0,ปศุสัตว์,สุกร
2010-11-30,ไก่เนื้อ,ประเทศ,,41.31,41310.0,ปศุสัตว์,ไก่เนื้อ
2010-11-30,ไข่ไก่,ประเทศ,272.0,2.176,2176.0,ปศุสัตว์,ไข่ไก่
2010-11-30,ทุเรียน,ประเทศ,,52.0,52000.0,ไม้ผล,ทุเรียน
2010-11-30,ลองกอง,ประเทศ,,19.0,19000.0,ไม้ผล,ลองกอง
2010-11-30,ปาล์มน้ำมัน,ประเทศ,,6.13,6130.0,พืชยืนต้น,ปาล์มน้ำมัน
2010-11-30,ลำไย,ประเทศ,,30.56,30560.0,ไม้ผล,ลำไย
2010-12-31,ข้าวหอมมะลิ,ประเทศ,,12.837,12837.0,พืชไร่,ข้าว
2010-12-31,ข้าวเจ้าอื่น,ประเทศ,,8.415,8415.0,พืชไร่,ข้าว
2010-12-31,ข้าวเหนียว,ประเทศ,,14.151,14151.0,พืชไร่,ข้าว
2010-12-31,ข้าวนาปี,ประเทศ,,8.015,8015.0,พืชไร่,ข้าว
2010-12-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.0,8000.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2010-12-31,มันสำปะหลัง,ประเทศ,,2.73,2730.0,พืชไร่,มันสำปะหลัง
2010-12-31,สับปะรดโรงงาน,ประเทศ,,5.85,5850.0,พืชไร่,สับปะรดโรงงาน
2010-12-31,มะพร้าว,ประเทศ,1190.0,9.52,9520.0,พืชยืนต้น,มะพร้าว
2010-12-31,ยางพารา,ประเทศ,,126.0,126000.0,พืชยืนต้น,ยางพารา
2010-12-31,กาแฟ,ประเทศ,,60.0,60000.0,พืชยืนต้น,กาแฟ
2010-12-31,หอมแดง,ประเทศ,,22.07,22070.0,พืชผัก,หอมแดง
2010-12-31,หอมหัวใหญ่,ประเทศ,,14.5,14500.0,พืชผัก,หอมหัวใหญ่
2010-12-31,สุกร,ประเทศ,,55.88,55880.0,ปศุสัตว์,สุกร
2010-12-31,ไก่เนื้อ,ประเทศ,,42.48,42480.0,ปศุสัตว์,ไก่เนื้อ
2010-12-31,ไข่ไก่,ประเทศ,277.0,2.216,2216.0,ปศุสัตว์,ไข่ไก่
2010-12-31,ปาล์มน้ำมัน,ประเทศ,,6.92,6920.0,พืชยืนต้น,ปาล์มน้ำมัน
2010-12-31,ลำไย,ประเทศ,,28.01,28010.0,ไม้ผล,ลำไย
2011-01-31,ข้าวหอมมะลิ,ประเทศ,,12.511,12511.0,พืชไร่,ข้าว
2011-01-31,ข้าวเจ้าอื่น,ประเทศ,,8.543,8543.0,พืชไร่,ข้าว
2011-01-31,ข้าวเหนียว,ประเทศ,,13.902,13902.0,พืชไร่,ข้าว
2011-01-31,ข้าวนาปี,ประเทศ,,8.14,8140.0,พืชไร่,ข้าว
2011-01-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.21,8210.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2011-01-31,มันสำปะหลัง,ประเทศ,,2.82,2820.0,พืชไร่,มันสำปะหลัง
2011-01-31,สับปะรดโรงงาน,ประเทศ,,5.79,5790.0,พืชไร่,สับปะรดโรงงาน
2011-01-31,มะพร้าว,ประเทศ,1348.0,10.784,10784.0,พืชยืนต้น,มะพร้าว
2011-01-31,ยางพารา,ประเทศ,,149.0,149000.0,พืชยืนต้น,ยางพารา
2011-01-31,กาแฟ,ประเทศ,,66.72,66720.0,พืชยืนต้น,กาแฟ
2011-01-31,หอมแดง,ประเทศ,,22.78,22780.0,พืชผัก,หอมแดง
2011-01-31,สุกร,ประเทศ,,55.51,55510.0,ปศุสัตว์,สุกร
2011-01-31,ไก่เนื้อ,ประเทศ,,44.6,44600.0,ปศุสัตว์,ไก่เนื้อ
2011-01-31,ไข่ไก่,ประเทศ,279.0,2.232,2232.0,ปศุสัตว์,ไข่ไก่
2011-01-31,ปาล์มน้ำมัน,ประเทศ,,8.63,8630.0,พืชยืนต้น,ปาล์มน้ำมัน
2011-01-31,ลำไย,ประเทศ,,33.99,33990.0,ไม้ผล,ลำไย
2011-02-28,ข้าวหอมมะลิ,ประเทศ,,12.304,12304.0,พืชไร่,ข้าว
2011-02-28,ข้าวเจ้าอื่น,ประเทศ,,9.031,9031.0,พืชไร่,ข้าว
2011-02-28,ข้าวเหนียว,ประเทศ,,14.266,14266.0,พืชไร่,ข้าว
2011-02-28,ข้าวนาปี,ประเทศ,,8.503,8503.0,พืชไร่,ข้าว
2011-02-28,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.38,8380.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2011-02-28,มันสำปะหลัง,ประเทศ,,2.96,2960.0,พืชไร่,มันสำปะหลัง
2011-02-28,สับปะรดโรงงาน,ประเทศ,,5.96,5960.0,พืชไร่,สับปะรดโรงงาน
2011-02-28,มะพร้าว,ประเทศ,1436.0,11.488,11488.0,พืชยืนต้น,มะพร้าว
2011-02-28,ยางพารา,ประเทศ,,171.0,171000.0,พืชยืนต้น,ยางพารา
2011-02-28,กาแฟ,ประเทศ,,76.87,76870.0,พืชยืนต้น,กาแฟ
2011-02-28,กระเทียม,ประเทศ,,41.18,41180.0,พืชผัก,กระเทียม
2011-02-28,หอมแดง,ประเทศ,,28.98,28980.0,พืชผัก,หอมแดง
2011-02-28,สุกร,ประเทศ,,58.77,58770.0,ปศุสัตว์,สุกร
2011-02-28,ไก่เนื้อ,ประเทศ,,46.15,46150.0,ปศุสัตว์,ไก่เนื้อ
2011-02-28,ไข่ไก่,ประเทศ,280.0,2.24,2240.0,ปศุสัตว์,ไข่ไก่
2011-02-28,ข้าวนาปรัง,ประเทศ,,9.031,9031.0,พืชไร่,ข้าว
2011-02-28,ปาล์มน้ำมัน,ประเทศ,,7.19,7190.0,พืชยืนต้น,ปาล์มน้ำมัน
2011-02-28,ลำไย,ประเทศ,,36.0,36000.0,ไม้ผล,ลำไย
2011-03-31,ข้าวหอมมะลิ,ประเทศ,,11.821,11821.0,พืชไร่,ข้าว
2011-03-31,ข้าวเจ้าอื่น,ประเทศ,,8.384,8384.0,พืชไร่,ข้าว
2011-03-31,ข้าวเหนียว,ประเทศ,,14.955,14955.0,พืชไร่,ข้าว
2011-03-31,ข้าวนาปี,ประเทศ,,7.993,7993.0,พืชไร่,ข้าว
2011-03-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.36,8360.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2011-03-31,มันสำปะหลัง,ประเทศ,,2.93,2930.0,พืชไร่,มันสำปะหลัง
2011-03-31,สับปะรดโรงงาน,ประเทศ,,6.39,6390.0,พืชไร่,สับปะรดโรงงาน
2011-03-31,มะพร้าว,ประเทศ,1473.0,11.784,11784.0,พืชยืนต้น,มะพร้าว
2011-03-31,ยางพารา,ประเทศ,,136.0,136000.0,พืชยืนต้น,ยางพารา
2011-03-31,กาแฟ,ประเทศ,,72.39,72390.0,พืชยืนต้น,กาแฟ
2011-03-31,กระเทียม,ประเทศ,,35.26,35260.0,พืชผัก,กระเทียม
2011-03-31,หอมแดง,ประเทศ,,21.57,21570.0,พืชผัก,หอมแดง
2011-03-31,สุกร,ประเทศ,,60.61,60610.0,ปศุสัตว์,สุกร
2011-03-31,ไก่เนื้อ,ประเทศ,,47.11,47110.0,ปศุสัตว์,ไก่เนื้อ
2011-03-31,ไข่ไก่,ประเทศ,292.0,2.336,2336.0,ปศุสัตว์,ไข่ไก่
2011-03-31,ข้าวนาปรัง,ประเทศ,,8.384,8384.0,พืชไร่,ข้าว
2011-03-31,ปาล์มน้ำมัน,ประเทศ,,5.01,5010.0,พืชยืนต้น,ปาล์มน้ำมัน
2011-03-31,ลำไย,ประเทศ,,36.0,36000.0,ไม้ผล,ลำไย
2011-04-30,ข้าวหอมมะลิ,ประเทศ,,12.113,12113.0,พืชไร่,ข้าว
2011-04-30,ข้าวเจ้าอื่น,ประเทศ,,8.026,8026.0,พืชไร่,ข้าว
2011-04-30,ข้าวเหนียว,ประเทศ,,15.095,15095.0,พืชไร่,ข้าว
2011-04-30,ข้าวนาปี,ประเทศ,,7.626,7626.0,พืชไร่,ข้าว
2011-04-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.87,8870.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2011-04-30,มันสำปะหลัง,ประเทศ,,2.77,2770.0,พืชไร่,มันสำปะหลัง
2011-04-30,สับปะรดโรงงาน,ประเทศ,,5.78,5780.0,พืชไร่,สับปะรดโรงงาน
2011-04-30,มะพร้าว,ประเทศ,1426.0,11.408,11408.0,พืชยืนต้น,มะพร้าว
2011-04-30,ยางพารา,ประเทศ,,154.0,154000.0,พืชยืนต้น,ยางพารา
2011-04-30,กระเทียม,ประเทศ,,34.37,34370.0,พืชผัก,กระเทียม
2011-04-30,หอมแดง,ประเทศ,,21.02,21020.0,พืชผัก,หอมแดง
2011-04-30,สุกร,ประเทศ,,64.54,64540.00000000001,ปศุสัตว์,สุกร
2011-04-30,ไก่เนื้อ,ประเทศ,,48.69,48690.0,ปศุสัตว์,ไก่เนื้อ
2011-04-30,ไข่ไก่,ประเทศ,307.0,2.456,2456.0,ปศุสัตว์,ไข่ไก่
2011-04-30,ข้าวนาปรัง,ประเทศ,,8.026,8026.0,พืชไร่,ข้าว
2011-04-30,ทุเรียน,ประเทศ,,36.53,36530.0,ไม้ผล,ทุเรียน
2011-04-30,เงาะ,ประเทศ,,26.11,26110.0,ไม้ผล,เงาะ
2011-04-30,ลองกอง,ประเทศ,,48.59,48590.0,ไม้ผล,ลองกอง
2011-04-30,ปาล์มน้ำมัน,ประเทศ,,4.75,4750.0,พืชยืนต้น,ปาล์มน้ำมัน
2011-04-30,มังคุด,ประเทศ,,78.33,78330.0,ไม้ผล,มังคุด
2011-04-30,ลำไย,ประเทศ,,37.83,37830.0,ไม้ผล,ลำไย
2011-05-31,ข้าวหอมมะลิ,ประเทศ,,12.202,12202.0,พืชไร่,ข้าว
2011-05-31,ข้าวเจ้าอื่น,ประเทศ,,7.982,7982.0,พืชไร่,ข้าว
2011-05-31,ข้าวเหนียว,ประเทศ,,14.999,14999.0,พืชไร่,ข้าว
2011-05-31,ข้าวนาปี,ประเทศ,,7.582,7582.0,พืชไร่,ข้าว
2011-05-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.62,8620.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2011-05-31,มันสำปะหลัง,ประเทศ,,2.55,2550.0,พืชไร่,มันสำปะหลัง
2011-05-31,สับปะรดโรงงาน,ประเทศ,,5.03,5030.0,พืชไร่,สับปะรดโรงงาน
2011-05-31,มะพร้าว,ประเทศ,1415.0,11.32,11320.0,พืชยืนต้น,มะพร้าว
2011-05-31,ยางพารา,ประเทศ,,139.0,139000.0,พืชยืนต้น,ยางพารา
2011-05-31,สุกร,ประเทศ,,69.33,69330.0,ปศุสัตว์,สุกร
2011-05-31,ไก่เนื้อ,ประเทศ,,50.74,50740.0,ปศุสัตว์,ไก่เนื้อ
2011-05-31,ไข่ไก่,ประเทศ,309.0,2.472,2472.0,ปศุสัตว์,ไข่ไก่
2011-05-31,ข้าวนาปรัง,ประเทศ,,7.982,7982.0,พืชไร่,ข้าว
2011-05-31,ทุเรียน,ประเทศ,,24.84,24840.0,ไม้ผล,ทุเรียน
2011-05-31,เงาะ,ประเทศ,,22.16,22160.0,ไม้ผล,เงาะ
2011-05-31,ลองกอง,ประเทศ,,33.44,33440.0,ไม้ผล,ลองกอง
2011-05-31,ปาล์มน้ำมัน,ประเทศ,,5.28,5280.0,พืชยืนต้น,ปาล์มน้ำมัน
2011-05-31,มังคุด,ประเทศ,,45.84,45840.0,ไม้ผล,มังคุด
2011-05-31,ลำไย,ประเทศ,,40.73,40730.0,ไม้ผล,ลำไย
2011-06-30,ข้าวหอมมะลิ,ประเทศ,,12.287,12287.0,พืชไร่,ข้าว
2011-06-30,ข้าวเจ้าอื่น,ประเทศ,,8.591,8591.0,พืชไร่,ข้าว
2011-06-30,ข้าวเหนียว,ประเทศ,,15.255,15255.0,พืชไร่,ข้าว
2011-06-30,ข้าวนาปี,ประเทศ,,8.191,8191.0,พืชไร่,ข้าว
2011-06-30,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.13,8130.000000000001,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2011-06-30,มันสำปะหลัง,ประเทศ,,2.2,2200.0,พืชไร่,มันสำปะหลัง
2011-06-30,สับปะรดโรงงาน,ประเทศ,,4.81,4810.0,พืชไร่,สับปะรดโรงงาน
2011-06-30,มะพร้าว,ประเทศ,1363.0,10.904,10904.0,พืชยืนต้น,มะพร้าว
2011-06-30,ยางพารา,ประเทศ,,135.0,135000.0,พืชยืนต้น,ยางพารา
2011-06-30,สุกร,ประเทศ,,69.93,69930.0,ปศุสัตว์,สุกร
2011-06-30,ไก่เนื้อ,ประเทศ,,49.67,49670.0,ปศุสัตว์,ไก่เนื้อ
2011-06-30,ไข่ไก่,ประเทศ,291.0,2.328,2328.0,ปศุสัตว์,ไข่ไก่
2011-06-30,ข้าวนาปรัง,ประเทศ,,8.591,8591.0,พืชไร่,ข้าว
2011-06-30,ทุเรียน,ประเทศ,,34.21,34210.0,ไม้ผล,ทุเรียน
2011-06-30,เงาะ,ประเทศ,,12.08,12080.0,ไม้ผล,เงาะ
2011-06-30,ลองกอง,ประเทศ,,27.57,27570.0,ไม้ผล,ลองกอง
2011-06-30,ปาล์มน้ำมัน,ประเทศ,,5.39,5390.0,พืชยืนต้น,ปาล์มน้ำมัน
2011-06-30,มังคุด,ประเทศ,,13.88,13880.0,ไม้ผล,มังคุด
2011-06-30,ลำไย,ประเทศ,,32.75,32750.0,ไม้ผล,ลำไย
2011-07-31,ข้าวหอมมะลิ,ประเทศ,,12.471,12471.0,พืชไร่,ข้าว
2011-07-31,ข้าวเจ้าอื่น,ประเทศ,,8.993,8993.0,พืชไร่,ข้าว
2011-07-31,ข้าวเหนียว,ประเทศ,,15.822,15822.0,พืชไร่,ข้าว
2011-07-31,ข้าวนาปี,ประเทศ,,8.593,8593.0,พืชไร่,ข้าว
2011-07-31,ข้าวโพดเลี้ยงสัตว์,ประเทศ,,8.02,8020.0,พืชไร่,ข้าวโพดเลี้ยงสัตว์
2011-07-31,มันสำปะหลัง,ประเทศ,,2.02,2020.0,พืชไร่,มันสำปะหลัง
2011-07-31,สับปะรดโรงงาน,ประเทศ,,5.05,5050.0,พืชไร่,สับปะรดโรงงาน
2011-07-31,มะพร้าว,ประเทศ,1304.0,10.432,10432.0,พืชยืนต้น,มะพร้าว
2011-07-31,ยางพารา,ประเทศ,,124.0,124000.0,พืชยืนต้น,ยางพารา
2011-07-31,สุกร,ประเทศ,,70.81,70810.0,ปศุสัตว์,สุกร
2011-07-31,ไก่เนื้อ,ประเทศ,,47.34,47340.0,ปศุสัตว์,ไก่เนื้อ
2011-07-31,ไข่ไก่,ประเทศ,290.0,2.32,2320.0,ปศุสัตว์,ไข่ไก่
2011-07-31,ข้าวนาปรัง,ประเทศ,,8.993,8993.0,พืชไร่,ข้าว
2011-07-31,ทุเรียน,ประเทศ,,28.83,28830.0,ไม้ผล,ทุเรียน
2011-07-31,เงาะ,ประเทศ,,10.05,10050.0,ไม้ผล,เงาะ
2011-07-31,ลองกอง,ประเทศ,,19.67,19670.0,ไม้ผล,ลองกอง
2011-07-31,ปาล์มน้ำมัน,ประเทศ,,4.71,4710.0,พืชยืนต้น,ปาล์มน้ำมัน
2011-07-31,มังคุด,ประเทศ,,13.47,13470.0,ไม้ผล,มังคุด
2011-07-31,ลำไย,ประเทศ,,17.68,17680.0,ไม้ผล,ลำไย
2011-08-31,ข้าวหอมมะลิ,ประเทศ,,12.942,12942.0,พืชไร่,ข้าว
2011-08-31,ข้าวเจ้าอื่น,ประเทศ,,9.523,9523.0,พืชไร่,ข้าว
