date,commod_sub,place,area_harvest,area_plant,production,yeild_harvest,yield,yield_plant,commod_gr,commod
2016-12-31,กาแฟ,ชุมพร,126638.0,127168.0,14943.0,,118.0,,พืชยืนต้น,กาแฟ
2017-12-31,กาแฟ,ชุมพร,123433.0,123963.0,11109.0,,90.0,,พืชยืนต้น,กาแฟ
2018-12-31,กาแฟ,ชุมพร,120572.0,124463.0,8802.0,,73.0,,พืชยืนต้น,กาแฟ
1983-12-31,กาแฟ,ตรัง,236.0,236.0,26.0,,110.0,,พืชยืนต้น,กาแฟ
1984-12-31,กาแฟ,ตรัง,236.0,261.0,16.0,,68.0,,พืชยืนต้น,กาแฟ
1985-12-31,กาแฟ,ตรัง,236.0,293.0,23.0,,97.0,,พืชยืนต้น,กาแฟ
1986-12-31,กาแฟ,ตรัง,208.0,308.0,21.0,,101.0,,พืชยืนต้น,กาแฟ
1987-12-31,กาแฟ,ตรัง,211.0,334.0,24.0,,114.0,,พืชยืนต้น,กาแฟ
1988-12-31,กาแฟ,ตรัง,230.0,372.0,18.0,,78.0,,พืชยืนต้น,กาแฟ
1989-12-31,กาแฟ,ตรัง,255.0,404.0,25.0,,98.0,,พืชยืนต้น,กาแฟ
1990-12-31,กาแฟ,ตรัง,280.0,401.0,43.0,,153.57142857142858,,พืชยืนต้น,กาแฟ
1991-12-31,กาแฟ,ตรัง,313.0,413.0,27.0,,86.26198083067092,,พืชยืนต้น,กาแฟ
1992-12-31,กาแฟ,ตรัง,352.0,402.0,32.0,,90.9090909090909,,พืชยืนต้น,กาแฟ
1993-12-31,กาแฟ,ตรัง,358.0,388.0,33.0,,92.17877094972067,,พืชยืนต้น,กาแฟ
1994-12-31,กาแฟ,ตรัง,379.0,379.0,37.0,,97.62532981530343,,พืชยืนต้น,กาแฟ
1995-12-31,กาแฟ,ตรัง,364.0,364.0,37.0,,101.64835164835165,,พืชยืนต้น,กาแฟ
1996-12-31,กาแฟ,ตรัง,364.0,364.0,36.0,,98.90109890109889,,พืชยืนต้น,กาแฟ
1997-12-31,กาแฟ,ตรัง,364.0,364.0,37.0,,101.64835164835165,,พืชยืนต้น,กาแฟ
1998-12-31,กาแฟ,ตรัง,364.0,364.0,36.0,,98.90109890109889,,พืชยืนต้น,กาแฟ
1999-12-31,กาแฟ,ตรัง,201.0,201.0,17.0,,84.0,,พืชยืนต้น,กาแฟ
2000-12-31,กาแฟ,ตรัง,197.0,234.0,19.0,,96.0,,พืชยืนต้น,กาแฟ
2001-12-31,กาแฟ,ตรัง,193.0,266.0,19.0,,101.0,,พืชยืนต้น,กาแฟ
2002-12-31,กาแฟ,ตรัง,153.0,226.0,14.0,,90.0,,พืชยืนต้น,กาแฟ
2003-12-31,กาแฟ,ตรัง,np.nan,36.0,,,,,พืชยืนต้น,กาแฟ
2004-12-31,กาแฟ,ตรัง,np.nan,np.nan,,,,,พืชยืนต้น,กาแฟ
1983-12-31,กาแฟ,ตาก,1428.0,1428.0,116.0,,81.0,,พืชยืนต้น,กาแฟ
1984-12-31,กาแฟ,ตาก,1428.0,1468.0,40.0,,28.0,,พืชยืนต้น,กาแฟ
1985-12-31,กาแฟ,ตาก,1428.0,1518.0,24.0,,17.0,,พืชยืนต้น,กาแฟ
1986-12-31,กาแฟ,ตาก,1395.0,1536.0,36.0,,26.0,,พืชยืนต้น,กาแฟ
1987-12-31,กาแฟ,ตาก,1400.0,1578.0,42.6,,30.0,,พืชยืนต้น,กาแฟ
1988-12-31,กาแฟ,ตาก,1422.0,1658.0,40.0,,28.0,,พืชยืนต้น,กาแฟ
1989-12-31,กาแฟ,ตาก,1411.0,1766.0,54.0,,38.0,,พืชยืนต้น,กาแฟ
1990-12-31,กาแฟ,ตาก,1388.0,1756.0,98.0,,70.60518731988473,,พืชยืนต้น,กาแฟ
1991-12-31,กาแฟ,ตาก,1403.0,1817.0,127.0,,90.52031361368495,,พืชยืนต้น,กาแฟ
1992-12-31,กาแฟ,ตาก,1504.0,1748.0,132.0,,87.76595744680851,,พืชยืนต้น,กาแฟ
1993-12-31,กาแฟ,ตาก,1522.0,1676.0,143.0,,93.95532194480946,,พืชยืนต้น,กาแฟ
1994-12-31,กาแฟ,ตาก,1631.0,1631.0,152.0,,93.19435928877989,,พืชยืนต้น,กาแฟ
1995-12-31,กาแฟ,ตาก,1631.0,1631.0,163.0,,99.93868792152054,,พืชยืนต้น,กาแฟ
1996-12-31,กาแฟ,ตาก,1631.0,1631.0,157.0,,96.25996321275292,,พืชยืนต้น,กาแฟ
1997-12-31,กาแฟ,ตาก,1631.0,1631.0,173.0,,106.06989576946658,,พืชยืนต้น,กาแฟ
1998-12-31,กาแฟ,ตาก,1384.0,1384.0,141.0,,101.878612716763,,พืชยืนต้น,กาแฟ
1999-12-31,กาแฟ,ตาก,1347.0,1347.0,127.0,,94.0,,พืชยืนต้น,กาแฟ
2000-12-31,กาแฟ,ตาก,1317.0,1317.0,128.0,,97.0,,พืชยืนต้น,กาแฟ
2001-12-31,กาแฟ,ตาก,1291.0,1291.0,120.0,,93.0,,พืชยืนต้น,กาแฟ
2002-12-31,กาแฟ,ตาก,1183.0,1183.0,108.0,,91.0,,พืชยืนต้น,กาแฟ
2003-12-31,กาแฟ,ตาก,1065.0,1065.0,100.0,,94.0,,พืชยืนต้น,กาแฟ
2004-12-31,กาแฟ,ตาก,1019.0,1030.0,97.0,,95.0,,พืชยืนต้น,กาแฟ
2005-12-31,กาแฟ,ตาก,1019.0,1052.0,95.0,,93.0,,พืชยืนต้น,กาแฟ
2006-12-31,กาแฟ,ตาก,1019.0,1148.0,93.0,,91.0,,พืชยืนต้น,กาแฟ
2007-12-31,กาแฟ,ตาก,1030.0,1148.0,96.0,,93.0,,พืชยืนต้น,กาแฟ
2008-12-31,กาแฟ,ตาก,1052.0,1237.0,106.0,,101.0,,พืชยืนต้น,กาแฟ
2009-12-31,กาแฟ,ตาก,1148.0,1304.0,114.0,,99.0,,พืชยืนต้น,กาแฟ
2010-12-31,กาแฟ,ตาก,1148.0,1689.0,110.0,,96.0,,พืชยืนต้น,กาแฟ
2011-12-31,กาแฟ,ตาก,1237.0,2228.0,89.0,,72.0,,พืชยืนต้น,กาแฟ
2012-12-31,กาแฟ,ตาก,1304.0,2284.0,98.0,,75.0,,พืชยืนต้น,กาแฟ
2013-12-31,กาแฟ,ตาก,1689.0,2626.0,154.0,,91.0,,พืชยืนต้น,กาแฟ
2014-12-31,กาแฟ,ตาก,2071.0,3551.0,205.0,,99.0,,พืชยืนต้น,กาแฟ
2015-12-31,กาแฟ,ตาก,1955.0,3379.0,184.0,,94.0,,พืชยืนต้น,กาแฟ
2016-12-31,กาแฟ,ตาก,2246.0,3359.0,164.0,,73.0,,พืชยืนต้น,กาแฟ
2017-12-31,กาแฟ,ตาก,3268.0,3308.0,222.0,,68.0,,พืชยืนต้น,กาแฟ
2018-12-31,กาแฟ,ตาก,3214.0,3349.0,244.0,,76.0,,พืชยืนต้น,กาแฟ
2013-12-31,กาแฟ,นครราชสีมา,374.0,508.0,16.0,,42.0,,พืชยืนต้น,กาแฟ
2014-12-31,กาแฟ,นครราชสีมา,435.0,665.0,42.0,,96.0,,พืชยืนต้น,กาแฟ
2015-12-31,กาแฟ,นครราชสีมา,456.0,785.0,41.0,,90.0,,พืชยืนต้น,กาแฟ
2016-12-31,กาแฟ,นครราชสีมา,503.0,836.0,48.0,,95.0,,พืชยืนต้น,กาแฟ
2017-12-31,กาแฟ,นครราชสีมา,657.0,851.0,50.0,,76.0,,พืชยืนต้น,กาแฟ
2018-12-31,กาแฟ,นครราชสีมา,769.0,857.0,46.0,,60.0,,พืชยืนต้น,กาแฟ
1983-12-31,กาแฟ,นครศรีธรรมราช,19456.0,19456.0,1860.0,,96.0,,พืชยืนต้น,กาแฟ
1984-12-31,กาแฟ,นครศรีธรรมราช,19456.0,21505.0,1996.0,,103.0,,พืชยืนต้น,กาแฟ
1985-12-31,กาแฟ,นครศรีธรรมราช,19456.0,24303.0,4133.0,,212.0,,พืชยืนต้น,กาแฟ
1986-12-31,กาแฟ,นครศรีธรรมราช,17424.0,25434.0,3312.0,,190.0,,พืชยืนต้น,กาแฟ
1987-12-31,กาแฟ,นครศรีธรรมราช,17906.0,27274.0,2481.0,,139.0,,พืชยืนต้น,กาแฟ
1988-12-31,กาแฟ,นครศรีธรรมราช,19791.0,29964.0,3398.0,,172.0,,พืชยืนต้น,กาแฟ
1989-12-31,กาแฟ,นครศรีธรรมราช,21551.0,32448.0,4866.0,,226.0,,พืชยืนต้น,กาแฟ
1990-12-31,กาแฟ,นครศรีธรรมราช,23409.0,32281.0,4597.0,,196.37746166004527,,พืชยืนต้น,กาแฟ
1991-12-31,กาแฟ,นครศรีธรรมราช,25818.0,33076.0,3247.0,,125.76497017584632,,พืชยืนต้น,กาแฟ
1992-12-31,กาแฟ,นครศรีธรรมราช,28967.0,34757.0,4556.0,,157.28242482825283,,พืชยืนต้น,กาแฟ
1993-12-31,กาแฟ,นครศรีธรรมราช,29461.0,33869.0,3835.0,,130.17209191812907,,พืชยืนต้น,กาแฟ
1994-12-31,กาแฟ,นครศรีธรรมราช,30617.0,33036.0,5021.0,,163.99385962047228,,พืชยืนต้น,กาแฟ
1995-12-31,กาแฟ,นครศรีธรรมราช,30775.0,30775.0,4992.0,,162.20958570268073,,พืชยืนต้น,กาแฟ
1996-12-31,กาแฟ,นครศรีธรรมราช,27773.0,27802.0,3999.0,,143.98876606776363,,พืชยืนต้น,กาแฟ
1997-12-31,กาแฟ,นครศรีธรรมราช,25378.0,25435.0,3934.0,,155.01615572543147,,พืชยืนต้น,กาแฟ
1998-12-31,กาแฟ,นครศรีธรรมราช,23318.0,23375.0,3544.0,,151.98559053092032,,พืชยืนต้น,กาแฟ
1999-12-31,กาแฟ,นครศรีธรรมราช,21277.0,21532.0,2723.0,,128.0,,พืชยืนต้น,กาแฟ
2000-12-31,กาแฟ,นครศรีธรรมราช,20012.0,20444.0,3305.0,,165.0,,พืชยืนต้น,กาแฟ
2001-12-31,กาแฟ,นครศรีธรรมราช,17605.0,18260.0,3081.0,,175.0,,พืชยืนต้น,กาแฟ
2002-12-31,กาแฟ,นครศรีธรรมราช,13974.0,14536.0,1272.0,,91.0,,พืชยืนต้น,กาแฟ
2003-12-31,กาแฟ,นครศรีธรรมราช,11069.0,11631.0,1046.0,,94.0,,พืชยืนต้น,กาแฟ
2004-12-31,กาแฟ,นครศรีธรรมราช,9018.0,9415.0,1466.0,,163.0,,พืชยืนต้น,กาแฟ
2005-12-31,กาแฟ,นครศรีธรรมราช,6931.0,7194.0,956.0,,138.0,,พืชยืนต้น,กาแฟ
2006-12-31,กาแฟ,นครศรีธรรมราช,6777.0,6835.0,596.0,,88.0,,พืชยืนต้น,กาแฟ
2007-12-31,กาแฟ,นครศรีธรรมราช,5774.0,5774.0,768.0,,133.0,,พืชยืนต้น,กาแฟ
2008-12-31,กาแฟ,นครศรีธรรมราช,4724.0,4724.0,624.0,,132.0,,พืชยืนต้น,กาแฟ
2009-12-31,กาแฟ,นครศรีธรรมราช,4092.0,4092.0,593.0,,145.0,,พืชยืนต้น,กาแฟ
2010-12-31,กาแฟ,นครศรีธรรมราช,3465.0,3465.0,412.0,,119.0,,พืชยืนต้น,กาแฟ
2011-12-31,กาแฟ,นครศรีธรรมราช,3049.0,3049.0,338.0,,111.0,,พืชยืนต้น,กาแฟ
2012-12-31,กาแฟ,นครศรีธรรมราช,2287.0,2287.0,240.0,,105.0,,พืชยืนต้น,กาแฟ
2013-12-31,กาแฟ,นครศรีธรรมราช,547.0,547.0,69.0,,126.0,,พืชยืนต้น,กาแฟ
2014-12-31,กาแฟ,นครศรีธรรมราช,474.0,474.0,46.0,,97.0,,พืชยืนต้น,กาแฟ
2015-12-31,กาแฟ,นครศรีธรรมราช,175.0,185.0,14.0,,81.0,,พืชยืนต้น,กาแฟ
2016-12-31,กาแฟ,นครศรีธรรมราช,127.0,137.0,10.0,,79.0,,พืชยืนต้น,กาแฟ
2017-12-31,กาแฟ,นครศรีธรรมราช,127.0,175.0,9.0,,67.0,,พืชยืนต้น,กาแฟ
2018-12-31,กาแฟ,นครศรีธรรมราช,109.0,250.0,6.0,,52.0,,พืชยืนต้น,กาแฟ
2005-12-31,กาแฟ,น่าน,1672.0,2354.0,179.0,,107.0,,พืชยืนต้น,กาแฟ
2006-12-31,กาแฟ,น่าน,1891.0,2525.0,206.0,,109.0,,พืชยืนต้น,กาแฟ
2007-12-31,กาแฟ,น่าน,2104.0,2525.0,234.0,,111.0,,พืชยืนต้น,กาแฟ
2008-12-31,กาแฟ,น่าน,1865.0,2036.0,214.0,,115.0,,พืชยืนต้น,กาแฟ
2009-12-31,กาแฟ,น่าน,2036.0,2109.0,222.0,,109.0,,พืชยืนต้น,กาแฟ
2010-12-31,กาแฟ,น่าน,2036.0,2438.0,230.0,,113.0,,พืชยืนต้น,กาแฟ
2011-12-31,กาแฟ,น่าน,2018.0,2525.0,224.0,,111.0,,พืชยืนต้น,กาแฟ
2012-12-31,กาแฟ,น่าน,2091.0,2821.0,238.0,,114.0,,พืชยืนต้น,กาแฟ
2013-12-31,กาแฟ,น่าน,2386.0,3441.0,274.0,,115.0,,พืชยืนต้น,กาแฟ
2014-12-31,กาแฟ,น่าน,2491.0,4040.0,296.0,,119.0,,พืชยืนต้น,กาแฟ
2015-12-31,กาแฟ,น่าน,2787.0,4546.0,326.0,,117.0,,พืชยืนต้น,กาแฟ
2016-12-31,กาแฟ,น่าน,3402.0,4611.0,378.0,,111.0,,พืชยืนต้น,กาแฟ
2017-12-31,กาแฟ,น่าน,4001.0,4990.0,436.0,,109.0,,พืชยืนต้น,กาแฟ
2018-12-31,กาแฟ,น่าน,4440.0,5035.0,497.0,,112.0,,พืชยืนต้น,กาแฟ
1983-12-31,กาแฟ,ประจวบคีรีขันธ์,3696.0,3696.0,295.0,,80.0,,พืชยืนต้น,กาแฟ
1984-12-31,กาแฟ,ประจวบคีรีขันธ์,3696.0,3760.0,215.0,,58.0,,พืชยืนต้น,กาแฟ
1985-12-31,กาแฟ,ประจวบคีรีขันธ์,3696.0,3848.0,104.0,,28.0,,พืชยืนต้น,กาแฟ
1986-12-31,กาแฟ,ประจวบคีรีขันธ์,3621.0,3890.0,160.0,,44.0,,พืชยืนต้น,กาแฟ
1987-12-31,กาแฟ,ประจวบคีรีขันธ์,3584.0,4008.0,128.0,,36.0,,พืชยืนต้น,กาแฟ
1988-12-31,กาแฟ,ประจวบคีรีขันธ์,3583.0,4271.0,180.0,,50.0,,พืชยืนต้น,กาแฟ
1989-12-31,กาแฟ,ประจวบคีรีขันธ์,3527.0,4577.0,394.0,,112.0,,พืชยืนต้น,กาแฟ
1990-12-31,กาแฟ,ประจวบคีรีขันธ์,3569.0,4558.0,409.0,,114.59792659008124,,พืชยืนต้น,กาแฟ
1991-12-31,กาแฟ,ประจวบคีรีขันธ์,3779.0,4653.0,427.0,,112.99285525271236,,พืชยืนต้น,กาแฟ
1992-12-31,กาแฟ,ประจวบคีรีขันธ์,4151.0,4744.0,304.0,,73.23536497229584,,พืชยืนต้น,กาแฟ
1993-12-31,กาแฟ,ประจวบคีรีขันธ์,4191.0,4626.0,371.0,,88.52302553089955,,พืชยืนต้น,กาแฟ
1994-12-31,กาแฟ,ประจวบคีรีขันธ์,4309.0,4507.0,770.0,,178.69575307495938,,พืชยืนต้น,กาแฟ
1995-12-31,กาแฟ,ประจวบคีรีขันธ์,4392.0,4392.0,769.0,,175.0910746812386,,พืชยืนต้น,กาแฟ
1996-12-31,กาแฟ,ประจวบคีรีขันธ์,4392.0,4392.0,681.0,,155.05464480874318,,พืชยืนต้น,กาแฟ
1997-12-31,กาแฟ,ประจวบคีรีขันธ์,4392.0,4392.0,694.0,,158.01457194899817,,พืชยืนต้น,กาแฟ
1998-12-31,กาแฟ,ประจวบคีรีขันธ์,4116.0,4116.0,630.0,,153.06122448979593,,พืชยืนต้น,กาแฟ
1999-12-31,กาแฟ,ประจวบคีรีขันธ์,4006.0,4237.0,453.0,,113.0,,พืชยืนต้น,กาแฟ
2000-12-31,กาแฟ,ประจวบคีรีขันธ์,3918.0,4368.0,572.0,,146.0,,พืชยืนต้น,กาแฟ
2001-12-31,กาแฟ,ประจวบคีรีขันธ์,3836.0,4511.0,583.0,,152.0,,พืชยืนต้น,กาแฟ
2002-12-31,กาแฟ,ประจวบคีรีขันธ์,3982.0,4539.0,490.0,,123.0,,พืชยืนต้น,กาแฟ
2003-12-31,กาแฟ,ประจวบคีรีขันธ์,4016.0,4354.0,474.0,,118.0,,พืชยืนต้น,กาแฟ
2004-12-31,กาแฟ,ประจวบคีรีขันธ์,3805.0,3918.0,411.0,,108.0,,พืชยืนต้น,กาแฟ
2005-12-31,กาแฟ,ประจวบคีรีขันธ์,3449.0,3449.0,335.0,,97.0,,พืชยืนต้น,กาแฟ
2006-12-31,กาแฟ,ประจวบคีรีขันธ์,3200.0,3200.0,285.0,,89.0,,พืชยืนต้น,กาแฟ
2007-12-31,กาแฟ,ประจวบคีรีขันธ์,3121.0,3121.0,353.0,,113.0,,พืชยืนต้น,กาแฟ
2008-12-31,กาแฟ,ประจวบคีรีขันธ์,3090.0,3090.0,334.0,,108.0,,พืชยืนต้น,กาแฟ
2009-12-31,กาแฟ,ประจวบคีรีขันธ์,2116.0,2116.0,233.0,,110.0,,พืชยืนต้น,กาแฟ
2010-12-31,กาแฟ,ประจวบคีรีขันธ์,1730.0,1730.0,195.0,,113.0,,พืชยืนต้น,กาแฟ
2011-12-31,กาแฟ,ประจวบคีรีขันธ์,1646.0,1646.0,176.0,,107.0,,พืชยืนต้น,กาแฟ
2012-12-31,กาแฟ,ประจวบคีรีขันธ์,1574.0,1574.0,176.0,,112.0,,พืชยืนต้น,กาแฟ
2013-12-31,กาแฟ,ประจวบคีรีขันธ์,1181.0,1193.0,124.0,,105.0,,พืชยืนต้น,กาแฟ
2014-12-31,กาแฟ,ประจวบคีรีขันธ์,1044.0,1056.0,114.0,,109.0,,พืชยืนต้น,กาแฟ
2015-12-31,กาแฟ,ประจวบคีรีขันธ์,1044.0,1156.0,112.0,,107.0,,พืชยืนต้น,กาแฟ
2016-12-31,กาแฟ,ประจวบคีรีขันธ์,1056.0,1174.0,118.0,,112.0,,พืชยืนต้น,กาแฟ
2017-12-31,กาแฟ,ประจวบคีรีขันธ์,1028.0,1146.0,113.0,,110.0,,พืชยืนต้น,กาแฟ
2018-12-31,กาแฟ,ประจวบคีรีขันธ์,1128.0,1192.0,111.0,,98.0,,พืชยืนต้น,กาแฟ
2005-12-31,กาแฟ,พะเยา,26.0,37.0,3.0,,115.0,,พืชยืนต้น,กาแฟ
2006-12-31,กาแฟ,พะเยา,29.0,37.0,3.0,,119.0,,พืชยืนต้น,กาแฟ
2013-12-31,กาแฟ,พะเยา,893.0,1014.0,77.0,,86.0,,พืชยืนต้น,กาแฟ
2014-12-31,กาแฟ,พะเยา,920.0,1023.0,107.0,,116.0,,พืชยืนต้น,กาแฟ
2015-12-31,กาแฟ,พะเยา,950.0,1029.0,108.0,,114.0,,พืชยืนต้น,กาแฟ
2016-12-31,กาแฟ,พะเยา,986.0,1123.0,104.0,,105.0,,พืชยืนต้น,กาแฟ
2017-12-31,กาแฟ,พะเยา,1015.0,1204.0,99.0,,98.0,,พืชยืนต้น,กาแฟ
2018-12-31,กาแฟ,พะเยา,1029.0,1297.0,105.0,,102.0,,พืชยืนต้น,กาแฟ
1983-12-31,กาแฟ,พังงา,2991.0,2991.0,299.0,,100.0,,พืชยืนต้น,กาแฟ
1984-12-31,กาแฟ,พังงา,2991.0,3406.0,321.0,,107.0,,พืชยืนต้น,กาแฟ
1985-12-31,กาแฟ,พังงา,2991.0,3974.0,404.0,,135.0,,พืชยืนต้น,กาแฟ
1986-12-31,กาแฟ,พังงา,2562.0,4213.0,438.0,,171.0,,พืชยืนต้น,กาแฟ
1987-12-31,กาแฟ,พังงา,2636.0,4614.0,519.0,,197.0,,พืชยืนต้น,กาแฟ
1988-12-31,กาแฟ,พังงา,3007.0,5195.0,370.0,,123.0,,พืชยืนต้น,กาแฟ
1989-12-31,กาแฟ,พังงา,3353.0,5766.0,573.0,,171.0,,พืชยืนต้น,กาแฟ
1990-12-31,กาแฟ,พังงา,3695.0,5723.0,480.0,,129.90527740189444,,พืชยืนต้น,กาแฟ
1991-12-31,กาแฟ,พังงา,4163.0,5929.0,634.0,,152.29401873648808,,พืชยืนต้น,กาแฟ
1992-12-31,กาแฟ,พังงา,4863.0,5736.0,1033.0,,212.42031667694837,,พืชยืนต้น,กาแฟ
1993-12-31,กาแฟ,พังงา,5002.0,5518.0,852.0,,170.33186725309875,,พืชยืนต้น,กาแฟ
1994-12-31,กาแฟ,พังงา,5318.0,5318.0,597.0,,112.26024821361415,,พืชยืนต้น,กาแฟ
1995-12-31,กาแฟ,พังงา,5007.0,5007.0,939.0,,187.53744757339723,,พืชยืนต้น,กาแฟ
1996-12-31,กาแฟ,พังงา,4540.0,4540.0,649.0,,142.95154185022028,,พืชยืนต้น,กาแฟ
1997-12-31,กาแฟ,พังงา,4177.0,4177.0,614.0,,146.99545128082354,,พืชยืนต้น,กาแฟ
1998-12-31,กาแฟ,พังงา,3833.0,3833.0,533.0,,139.05557004956952,,พืชยืนต้น,กาแฟ
1999-12-31,กาแฟ,พังงา,3472.0,3695.0,347.0,,100.0,,พืชยืนต้น,กาแฟ
2000-12-31,กาแฟ,พังงา,3394.0,3917.0,502.0,,148.0,,พืชยืนต้น,กาแฟ
2001-12-31,กาแฟ,พังงา,3325.0,4225.0,515.0,,155.0,,พืชยืนต้น,กาแฟ
2002-12-31,กาแฟ,พังงา,3474.0,4413.0,396.0,,114.0,,พืชยืนต้น,กาแฟ
2003-12-31,กาแฟ,พังงา,2851.0,3490.0,288.0,,101.0,,พืชยืนต้น,กาแฟ
2004-12-31,กาแฟ,พังงา,2356.0,2618.0,297.0,,126.0,,พืชยืนต้น,กาแฟ
2005-12-31,กาแฟ,พังงา,1868.0,1868.0,230.0,,123.0,,พืชยืนต้น,กาแฟ
2006-12-31,กาแฟ,พังงา,1470.0,1470.0,122.0,,83.0,,พืชยืนต้น,กาแฟ
2007-12-31,กาแฟ,พังงา,1335.0,1335.0,159.0,,119.0,,พืชยืนต้น,กาแฟ
2008-12-31,กาแฟ,พังงา,1269.0,1269.0,147.0,,116.0,,พืชยืนต้น,กาแฟ
2009-12-31,กาแฟ,พังงา,697.0,697.0,87.0,,125.0,,พืชยืนต้น,กาแฟ
2010-12-31,กาแฟ,พังงา,470.0,470.0,53.0,,113.0,,พืชยืนต้น,กาแฟ
2011-12-31,กาแฟ,พังงา,323.0,323.0,35.0,,107.0,,พืชยืนต้น,กาแฟ
2012-12-31,กาแฟ,พังงา,296.0,296.0,32.0,,108.0,,พืชยืนต้น,กาแฟ
2013-12-31,กาแฟ,พังงา,193.0,232.0,17.0,,86.0,,พืชยืนต้น,กาแฟ
2014-12-31,กาแฟ,พังงา,177.0,216.0,21.0,,116.0,,พืชยืนต้น,กาแฟ
2015-12-31,กาแฟ,พังงา,144.0,183.0,12.0,,84.0,,พืชยืนต้น,กาแฟ
2016-12-31,กาแฟ,พังงา,83.0,93.0,8.0,,96.0,,พืชยืนต้น,กาแฟ
2017-12-31,กาแฟ,พังงา,13.0,23.0,1.0,,88.0,,พืชยืนต้น,กาแฟ
2018-12-31,กาแฟ,พังงา,13.0,23.0,1.0,,79.0,,พืชยืนต้น,กาแฟ
2013-12-31,กาแฟ,พิษณุโลก,40.0,348.0,1.0,,32.0,,พืชยืนต้น,กาแฟ
2014-12-31,กาแฟ,พิษณุโลก,110.0,369.0,4.0,,39.0,,พืชยืนต้น,กาแฟ
2015-12-31,กาแฟ,พิษณุโลก,275.0,377.0,10.0,,38.0,,พืชยืนต้น,กาแฟ
2016-12-31,กาแฟ,พิษณุโลก,338.0,407.0,7.0,,21.0,,พืชยืนต้น,กาแฟ
2017-12-31,กาแฟ,พิษณุโลก,313.0,361.0,6.0,,20.0,,พืชยืนต้น,กาแฟ
2018-12-31,กาแฟ,พิษณุโลก,321.0,372.0,7.0,,22.0,,พืชยืนต้น,กาแฟ
1983-12-31,กาแฟ,ภาคกลาง,3962.0,3962.0,326.0,,82.28167592125189,,พืชยืนต้น,กาแฟ
1984-12-31,กาแฟ,ภาคกลาง,3962.0,4071.0,233.0,,59.0,,พืชยืนต้น,กาแฟ
1985-12-31,กาแฟ,ภาคกลาง,3962.0,4235.0,128.0,,32.0,,พืชยืนต้น,กาแฟ
1986-12-31,กาแฟ,ภาคกลาง,3839.0,4303.0,183.0,,48.0,,พืชยืนต้น,กาแฟ
1987-12-31,กาแฟ,ภาคกลาง,3813.0,4461.0,144.0,,37.76553894571204,,พืชยืนต้น,กาแฟ
1988-12-31,กาแฟ,ภาคกลาง,3868.0,4782.0,208.0,,53.77456049638056,,พืชยืนต้น,กาแฟ
1989-12-31,กาแฟ,ภาคกลาง,3857.0,5139.0,434.0,,112.52268602540835,,พืชยืนต้น,กาแฟ
1990-12-31,กาแฟ,ภาคกลาง,3941.0,5117.0,457.0,,115.96041613803602,,พืชยืนต้น,กาแฟ
1991-12-31,กาแฟ,ภาคกลาง,4204.0,5229.0,466.0,,110.84681255946717,,พืชยืนต้น,กาแฟ
1992-12-31,กาแฟ,ภาคกลาง,4643.0,5307.0,337.0,,72.58238208055137,,พืชยืนต้น,กาแฟ
1993-12-31,กาแฟ,ภาคกลาง,4700.0,5177.0,408.0,,86.80851063829788,,พืชยืนต้น,กาแฟ
1994-12-31,กาแฟ,ภาคกลาง,4854.0,5052.0,807.0,,166.25463535228675,,พืชยืนต้น,กาแฟ
1995-12-31,กาแฟ,ภาคกลาง,4937.0,4937.0,818.0,,165.6876645736277,,พืชยืนต้น,กาแฟ
1996-12-31,กาแฟ,ภาคกลาง,4751.0,4751.0,713.0,,150.07366870132606,,พืชยืนต้น,กาแฟ
1997-12-31,กาแฟ,ภาคกลาง,4751.0,4751.0,725.0,,152.59945274679015,,พืชยืนต้น,กาแฟ
1998-12-31,กาแฟ,ภาคกลาง,4116.0,4116.0,630.0,,153.06122448979593,,พืชยืนต้น,กาแฟ
1999-12-31,กาแฟ,ภาคกลาง,4006.0,4237.0,453.0,,113.0,,พืชยืนต้น,กาแฟ
2000-12-31,กาแฟ,ภาคกลาง,3918.0,4368.0,572.0,,146.0,,พืชยืนต้น,กาแฟ
2001-12-31,กาแฟ,ภาคกลาง,3836.0,4511.0,583.0,,152.0,,พืชยืนต้น,กาแฟ
2002-12-31,กาแฟ,ภาคกลาง,3982.0,4539.0,490.0,,123.0,,พืชยืนต้น,กาแฟ
2003-12-31,กาแฟ,ภาคกลาง,4016.0,4354.0,474.0,,118.0,,พืชยืนต้น,กาแฟ
2004-12-31,กาแฟ,ภาคกลาง,3805.0,3918.0,411.0,,108.0,,พืชยืนต้น,กาแฟ
2005-12-31,กาแฟ,ภาคกลาง,3449.0,3449.0,335.0,,97.0,,พืชยืนต้น,กาแฟ
2006-12-31,กาแฟ,ภาคกลาง,3200.0,3200.0,285.0,,89.0,,พืชยืนต้น,กาแฟ
2007-12-31,กาแฟ,ภาคกลาง,3121.0,3121.0,353.0,,113.0,,พืชยืนต้น,กาแฟ
2008-12-31,กาแฟ,ภาคกลาง,3090.0,3090.0,334.0,,108.0,,พืชยืนต้น,กาแฟ
2009-12-31,กาแฟ,ภาคกลาง,2116.0,2116.0,233.0,,110.0,,พืชยืนต้น,กาแฟ
2010-12-31,กาแฟ,ภาคกลาง,1730.0,1730.0,195.0,,113.0,,พืชยืนต้น,กาแฟ
2011-12-31,กาแฟ,ภาคกลาง,1646.0,1646.0,176.0,,107.0,,พืชยืนต้น,กาแฟ
